Use0b542acd32ac5caa739342eb4830080	吉田 Richard	152	233	63438	189	62	117	102	Itc6c323fb6f30d32f3f5b0bcbc192c248,It70c3dad3444f3f639decf46cd4513712,It4e02300d3a9e3bd2901106b3fdf7e3cf,Itb8efa648e4107ab214d1d5b1853cd64d	Mp3e22c4675e02b135413769925d35a3e4
Us42419313b1062d6557ef600af45da2f2	Miller ひがし野	224	182	10900	69	4	101	106	It82c308a226700956c7da94fe98da0d64,It05ce1abd19504e64cecccc6fdd3bc238,Itdd28d175441245cfc297bff41a7f8290,It74ccff6b630d80c83728ec81ff7590f8,Itbad6b735c701d7b50754f86d8ee5bc4b	Mp1ab233a5e9cdd55a68bbf426b5e13059
Us542298e1100aea635cc0f51d0e19f19c	胡 クロノス 中尉	104	77	64956	135	228	22	25	It5f508c0fd5962d327e6f56ba033260c2,It757bd3db4bc68737bdef57d90756b11f,It7e5799d08fe56266bbcb97bca9d307c2	Mp5a2947de92f1f87f9bca576ba08379b6
Us8887b917c83b5601a9f360813b50c459	山下 香織	144	246	15553	92	85	40	212	Ita767b50d24f59f6591bfef17728fd4bb,It20b9d3db801ea99812a341946748acdd,It18eea16fbc4a3d9c997dd82a7f95293d	Mp5d3d047b221895253c23ef4827e2b809
Us29a56dfc69520ed7a5965455bb885e57	林 ホーラ	219	95	16452	142	69	100	233	It1511bd98a94c654925c49c137cf91165,It057b8a2974ff7d2303c4266810eab7a7	Mpc21b3bc7c51905c709b6ee08158c2a64
Us7b0a0d10ecf904102bbee30121a8ef50	Brown 碧 軍師	233	80	57086	169	169	222	74	It5ef3721dd5e029c7ac2e1bb8e5d0e8ee,It893909f17e1fc7b1705a78984387cd0d,It26045c2af9bd991d305dd7abe8319226	Mp9a9e9fa410ffdb7c7af1709dd288407b
Us6ab6c3b05e27e4b868e11997712d0a79	林 愛子	93	57	10099	57	103	176	22	It8d6ec02fad7efef82846ef224488daae,Itf38604f4216993f654e25f2c3a69af63,Itc1fd6184ce9dc38377655f3dc14fbfd4	Mp81e38fc160463dda32c145fc06a36b96
Usfec7c947b4fcf905ef18eee1c794c45e	李 Mark	197	73	57986	162	132	135	170	Itcaba26193165188fa26d7db700ba88e7,It13ea41f3ab17eb6d6685378b04c394ca	Mp91124b5db2dab33ba3e6f5ca4959f004
Us68b04e0d39c035341656ba9e2f85905f	山田 碧	113	249	18630	88	40	184	10	Itaf63065d5071ead5b105186217f845d2,It4108b85e36a4671ba89fff90a21d2f14,It34b584353f5980660bcee4e912e939f8	Mp63083672305569691c646ebdb63fa350
Us27b6f3008ae780e92223e9e594f07992	Smith 栄作	110	52	21598	223	208	38	221	It6a2518725b6fa5d65a98d4c154736c80,It8afaf44c08ad0c2a7f6ac7a43d8aa857	Mpb0a90e5ea16e7b7fa19fbe9fbb428c09
Usc0dbb2aea7c9740b3248a62d58219f66	山下 カリプソ 将軍	250	217	63744	91	253	227	12	It1eb7393655e96204309eecae0798b30a,Itf073dd031c0f37a58564366ef9e7ebd9,It11ceee176d01d390d92ef89e8536e1ad	Mp95edd975e2119b63ff1852c516c91486
Us168f82952419f68b45b644ba32a3276c	李 カイロス	137	183	34190	244	5	179	4	Ite365432e4c7edc6cb66b56b29c0c4694,It3129bdf977fa5740421e478565be32ae,It9d59f849506da0f9cfd8198c0f67f99e	Mpc5eff819abe47fd8734cd2c50c6bde33
Use6669a03793e77a3b56e8d6b1a069a2b	孔 三郎 VIII世	87	87	27290	157	232	79	205	It78902ff4cd6329678e55a7c94d04178d,It512da5a6c0967b5e7cb0ae47161327df,Itce201a6c585804ef2861e7359439e8f6	Mpfc137e175126a8658bf209c6715e9d53
Usf17525fc04daac734c1e2a57da120251	山下 明美	165	228	53150	99	160	134	21	It295b6d5237560a41de01cb47c594b724,It8659114fd2c225ffdeb65682347ceff4,Iteaa220abedc60753f2da6a6122b79d8f	Mp940408442ef1d818a1dad36edde5db2d
Use70fcd184afda4502ce7fe57f83b9276	多田 緑が丘	233	185	39908	151	169	210	19	It5a77b69f797827fa30e35993b75869e0,Itc7d56a63edb70abfdb360767f0d10638,Itd1ec78b41d7aeb3b9e342e8cad877289,It62f536ccdfd8b3438f8fe94096383eec,Itc8ccbe07ee0ce960f4bfb9e8ef86431c	Mp608eae9b984f3583b9441e9813c0b4a8
Usc8db410798b5c9a16a1c4f410b4ad65b	金 新栄	196	168	48735	12	141	68	47	It7c1dae67223a8a73a537a8da56e400fd,Itfa3b63f6c7794de96f31d2bc544bfea5,Itb403af40e6ec7404b2723f27e6d052a8,Itb14dff543d657a69458bc1aabbf7b22f	Mpea780edca15c77448150fbdc19ccdddb
Us51150b1c9b85b8293dc985168df2802a	Brown Lisa 提督	60	215	35758	82	42	20	16	Itda3d1b222ee79995c07ac42d91734c4f,It6771512d394790568a4f169b197eeb10,It74dbfb95e0bd51a1e66faa7a80227b00,It2b9e3d263b67510e144d8c8331622be6,It7c9acac8f3c99d40d947fa153f44178c	Mp9f567980bfdcbce604381d5891273236
Us1a5d9886ad3227f9318b2c9a9768de5e	Jones 美しが丘	170	221	15881	201	128	98	111	It9b4b3b16580ee903a6849d9ac6acb9d2,It475eb0b364de6bdd590f9e345a25a401,Ita3bee632a4cc0e7133c510d9f10afa6c	Mp8fbba0a17d8918007ee68c451475484b
Us6247ea6573d34385dd517b7c8a7b5c6a	田中 友が丘	207	164	19896	211	53	110	131	Itc5b4ed86454a7c1544f1a8d439001c62,It69a1d95bb95eb4767789724c3487505a,It0437311de0e7214b0d05e0e90cb78982,It96489a878a93c2b53ca5b93fecd2cd55	Mp71e4d20a831569a6ca9750debe7ac047
Us3e2ccf93f782b8456eefb466e6ca6ccf	胡 美しが丘	158	227	42696	229	162	217	142	It4de3a5310d3b4f8bec7ffa7382d4072b,It345f05303104ba9160d6ab01ca4fd113	Mpf3fecce626267ca0af10e3d9a01b0629
Usc3e07e985f630df909f53a4e86616b5b	李 光が丘 VI世	109	218	51117	50	24	121	88	Itacd16645b63ee9b8bd12172c63ed28f2,Itf7404e8ea34c1412e7c985edc5995d61,It7f3043d7d528e7cd9fba66cacda98d41	Mp4ba17857833cc586579c71c533e3abd9
Us8ff256b9c68e28697f04b0f8dc4e0625	胡 エレボス	88	103	52281	146	179	49	9	It7e4c698c27c294e809d519e1eb29240b,Itdfe87710e5a5f2b0ff7c2b07d6987494	Mp20bd5a561335d201f21963462cd01751
Us7e2023be73c7ac0a9f42de11a9fac68e	山田 光が丘	57	55	59447	92	140	119	30	It0b4d0f589bd341f84e5125dc71c2e581,Itf5186ab76dee15e382ee24c3a8b8f14f,It7a71d6eda3854686ac942ac6e2cb74e0	Mp234828ca5e8ee68798cd8192c5e4f58d
Us465793854e0139b8d32058fe80b7688f	Smith 明美	42	192	11287	105	117	82	253	Itfccd55f007a63a9765aa7b612267d022,It378f22d9e16d6b5e67ffb32c4ffec476	Mp99858fc2b1fb78b45ac0324995448e38
Us43d4aa5558c86feff010ce867362c403	佐藤 もみじ台	66	154	65265	115	244	131	31	Ite9da2c7605b81692fef0542935be4303,Itbb20cb57b4eb71450b1efd7e79b09810	Mp75484ac71172817b1bc540643a589d80
Us7746910a3c327413f48ef36f21022a0a	Smith ひがし野	43	192	65033	225	107	153	108	It102c84097da0d7e741a30bfaade0780d,It0dfcf648bd1ab848225623a65f46e71b	Mpf30fd10cbe55bcf14eb775ef004b3525
Us9406a454417e5d1ef34b107e1b131d03	田中 ペルセポネ	158	206	55442	187	119	13	120	It3ee1f5e5e8898c69fb3ec2363a02c59f,Ita8d6883d1c4feb25170a9507d4a53d36,It043eb1678e3153a02769a2644bcb627c,Itfd83d3cee85ded5d938c1c840d6ccb9b,It3aa159dd06dfafd26c8553b342fbe6f5	Mp3eea727b10ee346e52980228bd6cd5bc
Usa613a2e9f495a6ce6b262fd8a5f3bff9	曹 碧	253	246	48247	79	175	221	216	It3ed44c25c2aaa71284671c4fbdbd3de5,It2f204faa9bfb074a4fec77534e7856e4,Itbdb63b0061392287063f93feb322f09f,It75354c4fb33be37d283f3641d30326ca,It5609c89c955d585b26f58222875a456d	Mp7cbcee1f3de1ad20ab67f05837bc2d91
Us5972decc0e2d314ccd43384f4729b6cd	Johnson 邪眼師 大佐	54	221	55477	33	180	149	194	It273e7eaae40990767e5d67df35d53eda,It14d48464a5a1620a05840896b0df9841,Itc5c257bc3557c38d76d6bd87b74848b6,It2535055297abc7b50985a7c62a2fa4a2,It7bc1c90510b6878951851d241c1ffd7f	Mpd9bd0895b78451e5a9558236204cae63
Usc60e133ed930053f878bd8486639c256	山川 ガイア	105	118	14278	182	238	223	137	It65357af73bdebf024ec92d8e99cfe2ac,It99964ce88a71e198f3c65bf39fbcc80c,It83ea9d5d3977f01508489b363992e2a5,It2a2eb7e7211d5bf24d691931d6a07972	Mpb1ea81a7a09c2bf43e31f54b5cc3279a
Us8d7d49db3a2b95c955427252ca12ad77	多田 つつじケ丘	32	110	32796	93	254	103	149	Itab982d9421a539e4e9d36e6200ccb9bb,It776be9384340adf38d6ef00ff1ffdf12,It580f510c23152eac0a57f0a5deb5fa4c	Mpa818e0652e78f4f456c7e7b31e295713
Use011a7c6102e85982aa0980764ad8890	山本 Cristopher Jr.	152	68	20802	210	192	29	228	It413a1beb6073bd73b7f43dd4e35beccf,It0fc1030a2c722f17b74c4b72f0aea08b,Itce4ec543859615ef6df8c6cded36da5d	Mpc3b7285ff089fbd7b06e50b38da63dec
Us2b36b17e7acaa5d5ec15c8f19ebbb91a	高橋 希望ケ丘	194	75	57311	145	90	58	49	It8ddff84a62ed7097cca2ced086d93b53,Itdad68c65378be920de904a47ddb4b554,Itf53b46cbc9f55c548651fd2d1d96b656	Mpf884cab8ecb7d90eaa4c9e48a6981d81
Us7f1ae3bf7298fd505649b3e17fb7f140	山下 けやき台	94	59	42981	181	92	155	117	Ite551ff72dc314e298b41151822190fde,It32a6dd168329d5d52da5347535b053ef	Mpdcb53055293ea1b849fdd6e7570edc98
Us37dc34382c0af8f6ce0db899e5b7f87b	佐藤 美樹 III世	89	242	28569	200	253	17	254	It9102889bc3a7a7597172e6c3a2ad8f07,It37a729be3b54a2708c0e71aa47b9621f,It2869581716a27179153e3d95f98266fb	Mp5ba8588707e88ac9cfb082630c53957d
Us653557e6f093030fd04d003b7265bbd6	渡辺 Nancy	163	206	49424	122	248	63	74	Itada37b979a94d63ed56f9d8e932539ba,Itede23308aced0ba88e79694623529c54,It52300e550640bf864577339505540e3b,It2986d58728935eb5f57aed2f2d636a82	Mp31ad31076b6dcb22d7399cd43a182ff2
Use2cde98ee722488ed0649ff66ceaaeaf	曹 明美	157	216	33136	152	29	14	107	It52c9fd0b35a5b5a4009a20913eef979f,It2efed77fbf10637f0282ab1526f1961f,It177b1f3a9d12ef93b1ab1638d5027fa7	Mp5ee7bd6ec715cee5ecc10a64a9202cdf
Us9f59d65727510b0974ef91cc7529f902	Moore Patricia 大統領	140	206	19671	7	249	40	144	It000a482eb302f01f788b3b136e185a8e,Ita296cf58c767c3e288b3ea73bf4933cd,It3d33d38b088f86d8bcfd1aa8689d1432,It12f3b494491d74891026e7d3ae438645,Itacfa14b2200e60dca466cdeaf6cc082a	Mp856b2ed693d9b25896e13b85059cd933
Us942e7d26167230216582074d844cad25	Wilson 高砂	120	153	56786	75	219	147	110	It9ac9efd6209f934d4325702ea73abb93,Ita253691c47936b81e48629bb36b9c382,Itce24e602df72d05af0c8b7d393c85aa7	Mp53c0897dd6cf7b865cfb8fe85e1bb073
Us76b7cd3a690d96543d39606d702273f9	孫 エオス 軍師	104	205	53067	107	160	110	213	It8a8409421f67cf813f08a999adbac6f6,It51871dd9afde522fe5b4cb1b2758af30,Itd36261917e0372401468963e6e7db38a,Itc4172d340ead680c2e8348bbf2b5398f,It47ae8a1c25c3b498484a4a2414768d70	Mp592e19d9da8d5b244fb36e11d6e6d04d
Us55a276d6a6831299ca4c16b9f308818c	李 クレイオ Jr.	223	55	31813	194	6	66	122	It2cff143b14ada620b7e840247f6a711e,It668f51eb9c40b04c8f9b6e7b54d38a1e	Mp8d8cebec5cc3c1f2a4d86ce67064c5d7
Us12438e99a40f186f8261ee67428eeec0	山下 ペルセポネ	163	223	38475	195	105	133	25	Ite8c2498a5c70bf4ca0550ee9d061bd41,It3796bab5cd626f869a0d830cb2287db5,It55b807872f2130724fc34128ffa24b0d,Itbbac2e6f1812b880b56b1f4641e23974,Itc5f0413d4d686643ce224698c764fe8e	Mp2d1b823e19ad1b6f8160b24c3a125dd2
Us9456baf84fd02110e0daf1681c2d2158	多田 エロス	50	185	3008	41	15	189	53	It0ecece80fcda783a23f025d9fcd39274,It92fd69ec17f460ba119fe3ad6045f954,It899072e53a021155fee4d73227ec70a4	Mpfdd3116d9f48d76b60ca83e69aef5d7d
Us8c32ea3b735d7f09b663f78a1880f7bb	Miller アリオン	154	244	47270	224	111	99	188	It5b61ed5842d53f14291d70a538909c77,Itf5e5988bca85e4e4c8cd2b60c9ef8959	Mp8865f3511c32ef71fcac58f25715c27b
Us3e2a1ab88fd8e94fe1a5ef36a192e6dc	Smith コイオス	220	248	19356	210	142	127	164	It2cff4061a6edabcfc0054c0e8abdef33,It8cb74894ebac30bf3099c1549a3e56df,It178224c52459a27cef77c0ffd07d26ba	Mpd498e77ee7c5b8f9ceb085da7486a452
Us9b51a2437bb5c06e1ae9a51d9f1d1d83	Moore Patricia	138	177	15206	43	124	49	72	Ite20d9b7687432e3fee2447b68856f78f,It2a638302b53050ce81295b8a493ded1f,Itb83b2983248e8423ce5a40d8f90fbf68,It5a79f504a56de3ae0fca09c52a6e1a16	Mp3aace382096b97e382941808c3ea0caa
Us8c248c738e2db1a8289d8f24537d9416	Brown 平和島	79	64	38475	95	148	54	68	Itc388aa21fd2feec4b9b34a7cf0ee8b0c,It0d3f0cff32340c3d260bbae3d9c289a7,Itc7082a200bf4d4507d6c086aab509113	Mp7b2e0f8fd7c1f4c4fbc93a9b5fd3f49c
Us9041e9eb8be42ee08f16ad0fa87303af	曹 プロメテウス	245	191	37062	109	84	70	65	Itf652692d163e045ebdd7681a563d5f18,Itb7e79d5a88189edbeb723d3aa61e17f3,It7979150e22883da3cbded47a35a88d94	Mp097ccb6520ea97b7f13d7fbb3676f4be
Us8a94bda34e1edb432f6a77d3997d2547	渡辺 オケアノス	234	108	64211	166	106	70	57	It82e60cbccc6dae57f542b7cb6a9976ad,It06a56631c0ae5f7d354ad8449f0c1c8c,It55f16dce7f01bcca37f08c76a61d5a05,It0e72ab5f0e4bb7d9c119dccd14edb250	Mp3a462e11757ae962f50d1f5db8304b00
Us19d17601a833ee6bee9c4b33e2ea81af	Williams オスカル 隊長	70	144	58256	69	177	41	169	It9542c40803c698b5518013a26128d12f,Itf39d9fdce96715fa64e97b1db2d83fa3,Itb35faa7eb8069fc7bf3a3700ba29037e	Mp5ebbc0a1b45752dff226c9bc4f5db708
Us6d4b3f3e4c56922bf2d64389bdc91a77	Miller アレクサンダー	210	160	13561	154	204	204	154	It53d9a4815315a71e73742453c8e800dc,It2c6daa73bfe90a6b0c099cfd11fa022f,It40276001543de07bd7101b383f3d85e3	Mp72d6a2678f56a2a747a75ccb8f60b84c
Usf8260b50e9501ce0d62bf739bb6e21ab	Miller Betty	175	203	33753	216	201	87	127	It9c83b7ea27d0017a1ebd474249595ef5,Itbef8f97ec08336bf6d777204a439927c,It329ecdac596c3cf2fca61eafcc8eb7b4	Mpd11f3d25e688b3b92fb6be4f02e9dc91
Us09a66dd5e91fc750824410f5bf283e65	山下 幸子	168	37	54822	208	15	141	79	It1bb7afe72d70fc3bb9462a288d46a1e1,Ita8c5916e83466cac458eb43bbdad60d9,It33024d50fba557b5f5831c383885ffab,It268210263bb213dc947e3a2954240855	Mp7e9da781da90711cfd8c8ef89ce1d20c
Usda4eec15a8bdec3babc0f6b6bb750fb2	山川 Robert III世	180	152	53200	99	80	149	51	It1226d7f9ef9b6fc67a407611cb3675d5,Itaf9a3930937edd7d4d5b58229452c800,Itd525787f0caa54ac478ccaa62e75584d,It0c99befd287fd0d9565866a3104f33e5,Itce2920505354327ede73c24766d05811	Mp80907822f63e4131e74ade2c229ba0d5
Usb25bdafcad7d5c9b25cc3c4310527beb	多田 一郎 中尉	171	82	49255	8	34	14	203	Itc6c6e7d74b8cabe4021cf53816443fa6,It98f815cc2480b2ba197a7a49247afd28,Ita7ab8767a281094e2dbeee78737f7f35	Mp08aecb280bdc8c53dcef646f17663515
Us315a60ae0e484034460e0f8766adecb2	Miller 五右衛門 IX世	166	140	26449	66	23	230	178	It6ec183d1fd8308256f9f628a002e0108,Itd2a4d6e64d75445955a4c2bb8164891c,It6be478a722f5533408ca35a56837fd01,Itb17732f96560d9795635929111260160	Mpa3701f6d946bd31c67534508718443b3
Us8bde42d6cd7b2cbbb3ecc6eecfa6870c	山下 剛志	187	83	52165	54	140	205	251	Itd7f70933e5f3ac9e79672404efd8f7db,It14be65ef4380358dc9a40347ba9d05f0,Itcdce1c89843a008e638fb93d86d3a332,It2ecc301e514823dac6b2d321e849bdd0	Mp482c4ac054efaebcd5fe3388348b4833
Usa9cd237ebc8ec53f146b2ff4294b386e	山下 日の出 大将	199	182	24084	194	227	192	89	It22dabd4d261bb472668583e21aabf7a3,It2af2582c4bf35155f0f1781a53357be7,It1793925c8f4742d60fedb41322762389,Itf3ab47e946695034fbfb3a2334d275fd,Ita549efac8d9f7832e49476f038f8c93e	Mpbf0bb44e55750d53b43e9f8c97f06a31
Usa2547b86f809a8385e1901dda2cb4597	金 パーン	59	46	7201	21	16	14	14	It0f608776ec9afabc39c35104936016c3,It55168a0c40b7657e6a550e11fd63f768,It2f2a01f5d9b552115622dc5eb2f1086e	Mpc8e456bd7281fdf332caf8264e994573
Us47dde1c8e37d5ec12ddef5fc493e8cc8	多田 Richard	174	205	65033	67	153	4	127	It9cb926d4ff3c54aa7167ae841e80cf57,Itbc1c7f56549212bd90c793f1280e32a2	Mpd436c1c6e7bac5c8e2746081608618b5
Us0bc63f21b668aaa63b55346a55c061a4	吉田 万丈 提督	97	181	9465	176	88	25	243	Itcad60c37c5f96241c0c72cc2f773a011,It7280c8bdf0d3b9cb62ff0ffbd19e1ba1,It64fccf22f18b6e92c8410bb39640f210,Ite46848a75e706a300e8bf8b982d3c817,Itc27a93919961f2634c62f400e00b4161	Mp5e5dfd717223d29a79478456db4155f5
Us840afcb2732f719e14e0fae1b303cb94	渡辺 アテナ X世	76	236	43987	129	109	112	138	It1f1da36cc2b1d204ef37b65ef34d6bdc,It35dd3f80dc4c03bab78884fa6abab33f,It4e87319897f587ed1a0a92892d703645	Mpf0c37cb6c2cc95361719a98f914fb0bd
Us30a7ad974fb49955c39d1e08aa553794	山田 向陽台	24	212	54251	18	139	66	54	It5dfefeb9ce627a2ea99866d7ca0ffb03,Itdefabb47e97b8a649018c5b09bdf631b,Ita90bc3fc9fee1f7c8aad0e2056ea2a5a,It16618616abc31af9f8a96b90051e9c61,Ita626e661f4ef3f6782b08ff38e005282	Mp3dcbe0388b4643d3a12793777957db12
Usb755d5789dcc3930db59cc7ef852d6e1	孔 ディオネ	220	145	59893	241	165	5	16	It2f9b32ce55a8e5ecb97b6d31eda53d19,It0b152f6f2442ba18334bd53c2f0b9bd2,Ita609e431fde661c518a3028932cb3467,It7493bb519aa3a18412a7ba301d509529,It3a0a67bb1706163411a21592b519d556	Mpb9bed609f7d621c32e610f7dc1222d44
Us53cdce6aed5b742e144bb44678c883e3	李 ギルガメッシュ IX世	54	16	30897	131	40	100	59	It70a097d126e7cb281b472226017d4416,It387de959ef73f852a095eb42dc0d43ad	Mp8e14146551ef69f6723040484bda4db0
Usb246dcaff5fd36d19c78de2221a3bae4	Brown 聖子	84	26	42926	18	78	94	66	It9ce929ff9e8ff9d8f7a4b3c5315dbc4f,It81b22474ce1f3527c0c33ae4fcebb67d,It520c3fb4867f328eaabc58c165d63a12,It669e905058ad1e8284ac07d89ac3582a	Mp9103404261cce0d723a5d145004a2696
Us2c6a9ecdea19d42af16aae31e4272c08	孫 James	194	57	1098	58	210	206	45	It4e73bb24cd6f0e8a189856745fac4861,Itf810ee01677768dee011f2f531f2dcbd,It06e106d01444c307384d63a01b7af6af,It1717b34854a2149f18dc5c3cd1ba5553	Mpe95520aa29d968fe5077c380608f3df9
Us90fb631d5d60c15d4aa55b8dd5399728	佐藤 美里 III世	163	13	41841	128	153	239	132	It5124d1ec215f3b987b7a363fa8d866af,It3890b9ccbdf9f43702b9071f40c8aa8a,Ite076b92ac10f8772626e9e348f9e0514,Itb52e4fdf18233da7e33c8a63878655e4	Mp8a41e976b4fa04136e4c878d7251cd65
Usdb72f9742df124cfe64d8fa38238e19d	山本 ニュクス VIII世	69	11	21740	57	173	178	72	Itef6d1ae7ed421f8abd533789cbd26a0b,Itd063c5ba8379215ce9d1c3d8b8c4ef68,It599b79ab5b0ed71c57a67bdd5ad0c7d9,It0bd3393a55332d64bf23440e4a8964e7	Mp6429d87db7900343495e59b64558dd20
Usaba914bcade4443d61d0027685ef404b	多田 香田	200	151	20455	248	145	25	140	It8e840cddf68f078e9153cc5a273a955b,It27cec987b4bd5d183af37eb276020606,Itaf90857365a10f813a4bf7557c62770a,It2b06e90d978cbe141df11ab9633e4640,It3c7d85ee0f6f8372fbbdb5771f0b2964	Mp79618b4ab886dbfb44d613e827314c11
Usc0ea254401e95a482057dfb618cf44a3	孔 スメラギ	175	206	23563	90	198	161	235	It2e7cec71611a372707f17bb11b89215a,It573a7689f11d9f5980ba57f0bb578702,Ita7c1506d37f1906634104c2993ef0a3a,Itadc69b90e1b0e6027ccb7aec7e335065,Ite6f7e49c682dba153055935555cd3657	Mpeb935bdcd13333f33c8b7c9eb141dd03
Use848321e84ef9d87f8a49c6a6cab9cd0	渡辺 栄作 艦長	251	231	51862	165	120	68	8	It0710f692cd74d5052a4abe21470e9abb,It18094e5b4e97e331b21c24b4f5374717,It102d1e5d5e4af04f2461964a8e00aa98	Mp1c5f41532533169deb32b64d315e331d
Us55f314f09c64b449e9fbcfd040194f5e	Miller ヘラ	179	157	9953	87	43	162	189	It61115a37406896a52d48342c286ded17,It4f2b7f97e7e77273165d9347dbb5f9fb	Mp93bda7513e8d4369967a07f6bdd84669
Us758d4695da4cd51f1127822ad7611530	鈴木 Betty	91	48	45447	240	229	145	242	It1f37bd1d034ebbd90f360a41c0f2f32e,It2737c6c9c466f7b367293abf7467db22	Mp6360b6175e8b3f3bcc1a5bc7420b0368
Us5c7f548ee147b57475e64a14bd14b64c	渡辺 Carol	177	205	38969	19	59	17	149	It7c9069cc53683d01e9a976e0ae3c9836,Itf336214c1b268c6615c699056a425878,It99de0bbee8f7cefe9d2ff478dc977eeb	Mp2eb898e331378adcb28d640b90f4b40c
Us3af010defcf1000c409f69729267ca8a	Smith 花子	123	141	4144	11	122	93	179	Ita1439520b4a543033fd6be8678aaeb98,Itd181360aa042ba76e50970832da43b01,It46a35231320a81886c68424604bbeae8,It2a828eac1a9e6e4b382c73de454317b4,It3e0ea992caa84071b67527bdecc96c0f	Mpaf8c5f1018fc72051d8d63d4b8191d17
Us20c4649900a5746fb3c6b547afd30b7e	高橋 向陽台	28	21	35038	137	15	23	162	It40e705002a1a58a57c26ed20920fe5ba,Itaef1efaa7f5b9c43d1a98c2b4b8502c8	Mpfff1a13b9aacdfb66f3123475a4fcefd
Us423119bcbe41f545aea78b2c53a9ee9b	吉田 Linda	244	26	32950	68	91	196	131	It5631aeb6e64db9d8684d6ef41daafe12,Itd297d0f327ff5a577957eb16b70449b4,It7d57ab2f16a38f09ace5abc760ce9542,It013e1359b58d7a60c9b51b737c69af0a	Mp1e9aebae52f5e2eb79ada51f57cb2e28
Usd3970283a4af09e04e17f12769b161b3	山田 Donna	241	243	46987	60	128	133	75	Itd50b9a5b6d1731ba32e68dec4fe83c65,Ita0d3ed5665b94a688637111a2194157d	Mp6df915f62bebe2cb1dd6d49f865dc55a
Usb049568fd72a3135a59d50193b385952	李 希典	59	115	38000	166	163	141	98	It3854aa2199e0127e57004d4858d7a40e,It9d5bf319bfaef969daa2af8e7d3f4f4f,It5335b42b50418be8bb284eca0d491a80	Mpe6dd7dd380ffcfa164b9bbaeb4bfcb5b
Us52674a8e5f0ffb32b8a30f81d7336fc7	Moore 邪眼師 VI世	159	76	34087	91	199	202	100	Itdcef286a76f0570a440b724f34bb0f9e,Itfff8ace30451af018649bdcb08d58110	Mpf27e965f0a32e3a28b8d31db280fb8f0
Usb0a24053b871326cba19c8b2ee474689	田中 ヒュペリオン	26	69	16556	26	199	76	165	It711ae7d907a0c988f46e0ddb3a232d17,Itac1bd13022ebafca6f680e19b998e95c,It8909e0a2d88958f042a8604b457c2b28,It34c0705083be63ed7ec6055aa0dd40e9,It4cc52e6c1d1bcc52fe7e2da940c86e54	Mp9ff8c9ffee417d1400366dad17efe9d4
Us93a8073a4e4a17e669be1e1b8991a796	Brown オケアノス	63	250	9810	185	180	24	225	It9224e48a86fa2833d63dd2255d6a3a86,It915a769f8f74c7272023d0c8719c5ef4,It75cf25a93bae9140b54ae274b42ce44c,It6a9343d23e79e25e7229982768d8520a,Itaee26a8eb59bd7ff24c6c41604ff1187	Mpcf732d5491c3453a768f0b0f6d18d69a
Us345c0d0821b19f0b739f79f46a509654	李 エロス 伍長	12	187	12392	104	97	26	147	It68a534085545aac411e58841faacb441,Itaebe884aaa714d3ba2f3cd9a6791ae66,Ite5f5324aa56a3454f59e042bc99b0363,Itdd473cd98905c1c3ef3d4dcd0d9032ba,It03396193fc0d28b1cd27f9920abda49f	Mpdda4bc19ebaffa288c950169bf7494ce
Us3d86a16781d7b75bf74e00783696e16f	王 Daniel	99	207	9341	97	133	144	129	It7b26bbb41c6c31d5525fde305b0531ba,Itda8f8632d9559110cf349668174c9ecd,Itff7d04817e1eb6859724f2c3327afe90,It881dc6f76613f0b9671bdf1853a243c6	Mp99515034c6b5e2aeaef0e0562ebac728
Us74b90c5097a089d5a864b951f0b68c3d	吉田 角栄	235	95	45619	246	40	68	76	It16b27033ab6ab0f198c92e10796f972d,Itc6dd53c4685706feae8ff0eb6bb258a6,Itb4fe1d43d0151f257f6913b573809b94	Mp01b0813899e95bd90b9a2c5379542a20
Us8fb62041300a22fc17e0cb454c496bc0	Wilson 栄作	122	15	58089	12	128	66	78	It6b635a0a404fcc1742ea22f7243a8271,It66d7bcbaf5497d9416f292dc1ab61433,It02a4b33a5e905db2bdfa8ba2891cc18e,Itdd27e563a580ccab8a7694ef741cbc44,It0a3c176e25252c09b2590bcc6fc1748f	Mpe557ec2741aefb79847158bcba905555
Usd30dcfc8f36ca3a7a06017ba398689a6	Brown 美樹 将軍	184	252	9726	48	28	232	152	It1b7a60177eb39239c712c90f11c930cd,It02be2ffd30ad0ede1cea6f04c3975934,It014d325fc12442d9c4e69897b73dd206	Mpfdafd56bfaf2eb95b527eedb0b23a236
Us8e892c24c99bd6d30eb63d5414ced5fe	李 博文	99	226	42336	168	233	108	46	Itf6a80a6ae0b460f012f5ef0d668fa43c,Ite07773bdc2fb8ca2cc1b6c9e5e9e7ff5,It658bb02e42b5be6575e56caeaa04d41f,It547231781a7d73c076fe7f2fc5747cc5,Ite6c37e3f873364e540f86e9e512dd47c	Mp7925655af4938e7a88555840e2c446dc
Usfa65619bcd609f574f60b9bf58eaa719	山本 旭が丘	190	249	27663	20	239	2	73	It5b5755b772c4c2ad70e04aa6761522e9,Itdbb535f5b7c7498481706f6f2ba74f8a	Mpec8fc7dc43a4b707e3c96e6250efc759
